target_id	S2_DRSC_CG8144_RNAi_1	S2_DRSC_CG8144_RNAi_3	S2_DRSC_CG8144_RNAi_4	S2_DRSC_Untreated_1	S2_DRSC_Untreated_3	S2_DRSC_Untreated_4
FBtr0309099	92.2314	51.0577	78.1962	234.145	112.532	145.511
FBtr0089329	21665	13615	17307	19658	10281	11187
FBtr0303784	1	1	1	0	0	1
FBtr0074193	8	5	5	4	1	4
FBtr0445184	8.18868	2.3398	4.40469	21.2097	4.26335	7.73411
FBtr0081276	459	139.542	152.23	222	80.7303	88.1521
FBtr0086475	0	0	0	0	2	0
FBtr0331654	2277.4	315.366	640.104	2508.69	570.991	687.157
FBtr0305980	169.813	2.24357e-4	0.00010862300000000001	0.00565555	1.96838e-5	6.48334e-6
FBtr0077674	1453.79	1619.63	1582.9	2613.31	1550.01	1265.84
FBtr0346521	11.0189	0	0	7.4353	0	0
FBtr0306142	137.936	96.081	151.603	157.189	91	105
FBtr0346522	124.055	1.91898	1.89665	111.094	0	0
FBtr0100322	0	0	0	0	0	0
FBtr0301484	1	0	0	0	1.46923	0
FBtr0331930	21	8	7	13	4.53077	5
FBtr0084260	0	0	0	0	0	0
FBtr0076276	933	529	705	1274	478	612
FBtr0305898	185.667	106	140	232.882	103.287	103
FBtr0076240	146.333	0	0	129.118	8.71332	0
FBtr0080336	3	2	2	7	2	3
FBtr0112654	0	0	0	0	0	0
FBtr0344385	0	0	0	0	0	0
FBtr0112656	4	2	2	12.0211	5	3
FBtr0087629	1	1	0	0	0	0
FBtr0333596	196.677	314.619	8.00305	568.043	72.9419	0.00775958
FBtr0075386	692.29	115.807	0.0171112	366.554	0.00704728	4.10295e-8
FBtr0075387	151.033	0.574571	489.98	293.403	424.051	401.992
FBtr0088973	0	0	0	0	0	0
FBtr0088972	25.7039	23.9559	44	23.3017	17.9804	14.8839
FBtr0100138	27.2961	4.04408	0	11.6983	4.01965	8.11606
FBtr0339793	0	17.1552	0	0	6.75251	6.53102
FBtr0078356	13.3533	5.24174	21.2975	45.6455	0	18.4497
FBtr0332713	262.631	64.1665	72.2903	144.474	32.5671	34.192
FBtr0332712	11.1022	0	14.7601	7.51215	28.12	1.56137e-5
FBtr0332715	0	0	0	22.1521	0	3.53042e-5
FBtr0332714	16.5754	0	8.95373	0	0	20.268
FBtr0343440	0	0	0	0	0	0
FBtr0343441	1	1	1	0	0	0
FBtr0331502	0	0	0	0	0	0
FBtr0304004	0	0	0	0	0	0
FBtr0304003	0	0	0	0	0	0
FBtr0073581	7	3	7	6	6	1
FBtr0290300	0	0	0	0	0	0
FBtr0086569	76.4681	47.6802	99.2451	104.282	54.5	16.1649
FBtr0086566	0	0	0	0	0	0
FBtr0086567	0	0	0	0	0	0
FBtr0086568	75.0638	55.6396	18.5099	18.4359	0	55.6701
FBtr0344564	76.4681	47.6802	99.2451	104.282	54.5	16.1649
FBtr0082593	1473	705	793	1568	602	632
FBtr0335252	0.0427078	3	0	0.0353778	0	0
FBtr0335254	0	0	0	0	0	0
FBtr0335253	3.62272	0	0	4.08408	0	0
FBtr0300778	0.33457	0	2	0.00783328	4	4
FBtr0084968	226	126	164	246	109	127
FBtr0082538	0	0	0	2	1	0
FBtr0078215	168	70	61	150	39	72
FBtr0079615	97.6268	13.3898	24.6782	23.6101	7.64196	12.1376
FBtr0112836	0	0	0	0	0	0
FBtr0112835	24.2705	5.62626	0	20.5421	6.81668	0
FBtr0330693	15.1792	14.9884	0	10.7255	0	7.62498
FBtr0079616	1273.39	790.925	977.264	987.801	487.995	498.084
FBtr0330692	0	0	0	0	0	0
FBtr0079618	10.2463	0	0	20.4926	0	0
FBtr0079617	778.289	113.071	164.058	385.829	78.5466	96.1532
FBtr0078763	13	4	7	8	3	1
FBtr0089688	264.991	92.2513	139.375	434.464	198.357	139.23
FBtr0089687	65.3245	0	44.1439	36.9658	37.6426	0
FBtr0309258	27.684	33.7487	0.480882	133.57	0	100.77
FBtr0075697	5	1	2	3	1	1
FBtr0070922	192.038	88.6931	114.442	247.864	109.474	115.579
FBtr0075736	0	0	0	0	1	0
FBtr0075737	0	0	0	0	0	0
FBtr0083257	8.80551	0	0	9.68277	0	0
FBtr0083258	1405.19	722	919	2050.32	1032	837
FBtr0301083	74.6916	19.1535	27.2869	91.228	54.6353	27.3669
FBtr0301084	50.3084	82.2929	89.7131	137.772	121.365	120.081
FBtr0083234	0	0	0	2	5	0
FBtr0114564	596	359.312	451.852	706	368.908	363.491
FBtr0088126	736	331	431	793	262	331
FBtr0076266	1	2	0	0.136546	4	1
FBtr0339801	0	0	3	3.86345	0	0
FBtr0088348	470	197	279	615	226	239
FBtr0083360	0	0	0	0	0	0
FBtr0079952	1909.83	854.754	1132.27	1553.62	698.637	979.269
FBtr0079951	1573.17	421.246	391.732	1744.38	329.363	378.731
FBtr0333875	2.00437	0	0	0	0	0
FBtr0073698	50	41	58	56	30	47
FBtr0333259	0	0	0	4	0	0
FBtr0077567	4.31482e-6	0	0	0	0	0
FBtr0445397	4.31482e-6	0	0	0	0	0
FBtr0333255	3.93916	0	0	0	0	0
FBtr0333252	0	0	0	0	0	0
FBtr0333256	0	0	0	0	0	0
FBtr0333254	0	1	1	0	1	0
FBtr0333258	2.06083	0	0	0	0	0
FBtr0333253	0	0	0	0	0	0
FBtr0112394	0	0	0	0	0	0
FBtr0344456	3	0	1	1	0	2
FBtr0344457	0	0	0	0	0	0
FBtr0310394	71	36	45	77	41	47
FBtr0342928	380.78	12.4508	21.363	123.021	18.4901	25.0411
FBtr0081192	228.22	166.549	161.637	433.979	83.5099	122.959
FBtr0083461	0	0	0	0	0	0
FBtr0079809	916	406	514	900	314	376
FBtr0077476	0	1	1	1	1	0
FBtr0345748	0	0	0	0	0	0
FBtr0086061	159.267	0	16.1251	192.928	0	8.67707
FBtr0086060	2195.73	960	1179.87	3131.07	1291	1196.32
FBtr0300864	0	0	0	0	0	0
FBtr0300863	0	0	0	0	0	0
FBtr0300615	0.129232	0.0527433	0.0343385	0.126676	0	0.0210014
FBtr0080808	6.87077	2.94726	1.96566	8.87332	0	0.978999
FBtr0332853	101.452	5.6083	3.64243	20.6722	1.86444	3.70614
FBtr0086749	651.444	297.494	413.381	621.921	259.169	295.341
FBtr0307174	64.748	16.3674	5.46701	54.1528	20.4147	16.9507
FBtr0072249	1501.25	619.633	775.533	1928.85	677.585	589.049
FBtr0070892	1	0	0	0	0	0
FBtr0301014	89	18	37	71	21	26
FBtr0075684	0	0	0	0	0	0
FBtr0345746	0	0	0	0	0	0
FBtr0080066	1	1	1	3	2	1
FBtr0080344	0	0	0	3.2209	2.87347	0
FBtr0331645	0	0	0	0	0	0
FBtr0331998	8.22268	0	0	0	0	0
FBtr0300567	0.777318	0	4	0	0.126528	1
FBtr0331648	0	0	0	8.7791	0	0
FBtr0080345	0	0	0	0	0	0
FBtr0331647	0	0	0	0	0	0
FBtr0080347	0	0	0	0	0	0
FBtr0331646	0	0	0	0	0	0
FBtr0331644	0	0	0	0	0	0
FBtr0081243	83.0373	38.6466	39.6999	85.4224	41	26.6319
FBtr0331324	35.9627	7.35335	7.30007	21.5776	0	7.36814
FBtr0305567	0	0	0	0	0	0
FBtr0310273	0	0	0	0	0	0
FBtr0305664	2	1	0	1	2	0
FBtr0305665	0	0	0	0	0	0
FBtr0305666	0	0	0	0	0	0
FBtr0305663	0	0	0	0	0	0
FBtr0343221	0.5	0	0	0	0	0.5
FBtr0347398	0	0	0	2	0	0
FBtr0343220	0.5	0	0	0	0	0.5
FBtr0113313	0	0	0	0	0	0
FBtr0072483	578	311	374	652	299	316
FBtr0075470	0	0	0	0	0	0
FBtr0112529	1	0	1	0	0	0
FBtr0345509	0	0	0	0	0	0
FBtr0302174	0	0	0	0	0	0
FBtr0302175	0	0	0	0	0	0
FBtr0070277	752.354	154.696	152.954	505.953	116.739	116.193
FBtr0070529	210.862	220.202	212.944	219.204	198.567	181.314
FBtr0070527	11.4535	0	0	17.8788	0	0
FBtr0070528	443.202	100.777	193.02	478.158	109.928	98.0787
FBtr0290305	185.602	172.339	172.736	161.105	60.1484	93.0616
FBtr0331199	931.822	0	18.8249	441.552	37.6963	18.8855
FBtr0347554	0	166.239	185.811	0	70.2379	82.1042
FBtr0290306	0	0	0	0	0	0
FBtr0331200	187.577	54.4213	72.6274	94.3427	36.9173	48.9487
FBtr0074609	8.2352900000000009	9.8498	10.6267	19.1765	7.73047	10.4552
FBtr0074610	16.7647	10.1502	3.37331	26.8235	20.2695	13.5448
FBtr0075838	3	0	2	12	5	2
FBtr0074392	1	0	0	2	0	0
FBtr0071739	0	0	0	0	0	2
FBtr0076223	640	333.566	441.972	619	285	307.477
FBtr0082098	2290.97	1709.9	2266.73	2593.09	1332.64	1782.94
FBtr0346100	319.3	19.2472	19.0328	189.1	19.1379	28.9636
FBtr0083804	2105.7	1343.75	1702.97	2288.9	1135.86	1259.04
FBtr0083987	8	1	2	6	1	0
FBtr0332449	0	0	0	5.39287	0	0
FBtr0335201	9.48125	0	9.53477	33.2369	0	14.1384
FBtr0335202	9.8613	9.09898	0.465228	0.370279	11.0184	0
FBtr0335203	0	0	0	0	12.2646	0
FBtr0308801	0	0	0	0	0	0
FBtr0308800	1	0	0	0	0	0
FBtr0080376	0	0	0	0	0	0
FBtr0078087	1242.1	183.469	160.078	1384.71	310.985	186.782
FBtr0331233	56.2737	0	8.12664	14.628	5.96025	6.75207
FBtr0331232	1529.54	755.288	648.06	1648.2	654.307	897.872
FBtr0304741	0	2.04472e-7	301.202	2.0936e-7	51.2123	1.00963e-7
FBtr0078088	2.39622	1.03314e-4	3.49478e-4	4.32834e-6	3.18029e-5	0.0389992
FBtr0079070	32.4716	122.065	115.991	90.7358	81.8473	74.0719
FBtr0079071	254.876	19.0046	20.2355	2.72447	10.7678	10.7876
FBtr0342936	14.0087	0	8.3146	35.1356	8.32403	8.33917
FBtr0300020	465.556	197.93	303.459	641.591	271.061	246.801
FBtr0346579	34.0881	0	0	50.8127	0	0
FBtr0343046	540.206	74.1656	24.6665	196.439	24.6937	24.7372
FBtr0074623	1423.79	731.834	952.333	1487.56	602.306	627.263
FBtr0071358	466	170.878	204	347	149	175
FBtr0077605	0	0	0	1.91069e-7	5.22527	0
FBtr0305575	0	0	0	5.49393	0	0
FBtr0077606	0	0	0	0.00199744	0	0
FBtr0077607	7	3	7	4.50408	2.77473	5
FBtr0301229	1971.88	189.486	223.596	1388.89	206.551	224.032
FBtr0339674	401.12	1003.51	1250.4	1125.11	904.449	877.968
FBtr0073362	5	2	2	10	4	3
FBtr0073038	2	2	3	1	3	4
FBtr0306140	137.936	96.081	151.603	157.189	91	105
FBtr0346523	124.055	1.91898	1.89665	111.094	0	0
FBtr0343115	1143.17	97.9484	159.421	1076.71	187.144	119.072
FBtr0081126	1041.83	904.052	1134.58	1552.29	820.856	1015.93
FBtr0342884	1.71551e-5	26.6503	0	76.3902	0	0
FBtr0071591	89.8987	32.1275	31.9226	134.224	35.8356	18.5859
FBtr0071589	992.42	729.236	892.096	675.177	656.605	730.828
FBtr0071590	432.308	67.9176	145.906	557.1	60.4828	68.5166
FBtr0340397	27.7204	0	0	9.24014	4.69719	0
FBtr0073809	377.28	221	262	488.76	175.303	291
FBtr0080925	2	1	1	1	0	0
FBtr0091852	2.61111	1.55556	1.61111	0.888889	1.38287	2.5
FBtr0083938	2	0	1	3	0	2
FBtr0087822	797.01	248.973	365.143	441.329	259.89	177.45
FBtr0087821	0	0	0	16.8676	0.109847	1.22138e-8
FBtr0339649	250.99	130.027	56.857	216.804	3.74531e-5	79.5504
FBtr0310052	25.825	17.5905	22.8583	41.2276	0	59.2014
FBtr0346182	65.341	0	5.54515	21.7803	5.56946	4.79864
FBtr0089702	48.834	30.4095	42.5965	71.992	32.4305	0
FBtr0334159	0	34.9211	4.02019e-7	61.0467	0	0
FBtr0077706	12.2008	0	43.6112	186.318	173.136	1.63655e-5
FBtr0334158	279.635	97.0692	73.7384	396.407	57.1872	97.4106
FBtr0077708	49.4004	247.889	288.907	753.646	301.908	381.173
FBtr0334161	0	26.1205	0	0	0	10.5734
FBtr0077705	399.461	0	114.744	76.6793	99.7415	70.352
FBtr0077707	98.3032	0	2.69473e-8	217.903	38.4395	161.491
FBtr0334160	0	0	0	0	55.5878	0
FBtr0072354	0	0	0	0	0	0
FBtr0309194	0	0	0	0	0	0
FBtr0309195	11	4	0	8	2	2
FBtr0085737	0	0	0	0	0	0
FBtr0071265	29.9187	33.9242	20.7061	25.4028	28.6021	23.3274
FBtr0333603	70.0813	11.0758	15.2939	44.5972	15.3979	6.67259
FBtr0074076	82.5437	36.789	32.7891	100.708	14.9142	11.0572
FBtr0346184	28.2895	11.5429	22.9353	22.6316	28.7613	17.3457
FBtr0077904	77.3754	56.831	80	126.228	52.8599	64
FBtr0333543	67.6246	3.17616	0	73.7723	3.14005	0
FBtr0073402	0.726337	0	0	1	0.5	0
FBtr0076316	0	0	0	0	0	1
FBtr0340486	0	0	0	0	0	0
FBtr0076608	0	0	0	0	1	0
FBtr0336967	0	0	0	0	0	0
FBtr0336968	0	0	0	0	0	0
FBtr0330089	832.328	0	0	350.979	0	0
FBtr0075035	1446.72	920.667	1159.97	1715	1008.11	883.98
FBtr0333220	96.955	5.3135	20.7017	31.3678	8.19286	5.35156
FBtr0075036	0	53.019	59.3235	195.654	53.6935	44.6681
FBtr0084930	365.332	162.465	224.292	349.969	127.168	162.396
FBtr0331359	0	0	0	0	0	0
FBtr0084931	113.692	83.5349	75.1124	90.0314	83.8321	44.6043
FBtr0084929	10.9761	0	5.59562	0	0	0
FBtr0086329	0	0	0	0	0	0
FBtr0301847	0.0988773	751.264	805.933	1414.96	1124.57	1092.39
FBtr0301849	676.529	0	0	0.00149662	0	0
FBtr0301848	987.767	121.624	201.149	1421.42	131.977	125.908
FBtr0343497	0	0.0405024	0	96.2786	350.816	379.444
FBtr0305056	2387.85	639.234	914.235	3732.06	1096.63	1094.31
FBtr0301850	743.308	235.441	250.581	117.557	51.8962	29.8348
FBtr0301851	1318.44	1038.4	1190.1	1247.73	409.11	267.108
FBtr0075213	0	0	0	0	0	0
FBtr0089553	864	371.759	400.925	927	305.42	352.565
FBtr0307024	0	0	0	0	0	0
FBtr0339342	0	0	0	0	0	0
FBtr0339343	0	0	0	0	0	0
FBtr0077169	1951	995	1340	2278	982	1143
FBtr0074026	0	1.49361	0.995829	0.498327	0.498434	0
FBtr0112984	0	0	0	0	0	0
FBtr0330402	0	1.49361	0.995829	0.498327	0.498434	0
FBtr0340410	0	0.0127715	0.008342	0.0033453	0.00313146	0
FBtr0080254	0	0	0	0	0	0
FBtr0100081	0	0	0	0	0	0
FBtr0343410	0	0	0	0	0	0
FBtr0299544	0	0	0	0	0	0
FBtr0332252	19	7	8	12	12	9
FBtr0344096	0.0106068	0	0	0	0.00223947	0.00810854
FBtr0344102	2.78609	0	0	0	0.945718	1.84526
FBtr0344097	0.101651	0	0	0	0.0260215	0.0733165
FBtr0344101	1.66078e-7	0	0	0	1.36524e-8	1.68758e-7
FBtr0344098	0.101651	0	0	0	0.0260215	0.0733165
FBtr0344099	0	0	0	0	0	0
FBtr0344100	0	0	0	0	0	0
FBtr0079201	0	0	0	3	1	0
FBtr0076468	2681	1168.16	1298.05	3631	1421.62	1225
FBtr0086609	1	1	0	4	1	4
FBtr0308057	0	0	0	0	0	0
FBtr0076148	0	0	0	0	0	0
FBtr0071710	11	1	8	6	4	2
FBtr0302419	1	0	0	0	0	0
FBtr0079417	899.942	346.878	480.305	725.925	323.499	348.072
FBtr0079416	92.0576	54.1216	51.6949	91.0753	40.5015	14.9284
FBtr0083533	0	0	0	0	0	0
FBtr0346730	0	0	0	0	0	0
FBtr0345816	278.412	11.7627	0	807.559	0	0
FBtr0074841	5.50703e-5	52.5323	46.3265	0	171.812	70.0024
FBtr0074842	465.588	217.705	324.674	714.441	371.188	547.998
FBtr0345392	12.555	0	16.4228	8.15172	0	5
FBtr0087359	0	0	1.57716	3.84828	0	0
FBtr0340003	15.445	9	0	0	6	0
FBtr0083851	2	1	0	0	0	1
FBtr0075905	2	1	2	2	0	2
FBtr0083648	0	1.96183e-7	0	0	0	0
FBtr0083642	0	0	0	0	0	0
FBtr0083646	642.719	95.1078	137.416	808.507	172.744	179.884
FBtr0083645	0	0	0	0	0	0
FBtr0083649	0	0	0	0	0	25.3475
FBtr0330040	0	0	0	0	0	0
FBtr0083640	0	0	0	0	0	0
FBtr0083641	979.949	498.042	562.645	1545.03	887.666	654.587
FBtr0083644	415.17	31.4993	33.8795	516.549	53.4278	46.0536
FBtr0083652	0	60.7125	0	8.41349	0	0
FBtr0083651	512.734	157.742	234.734	1084.9	408.656	276.074
FBtr0301284	0	0	0	0	0	0
FBtr0083650	1047.17	308.6	386.454	1815.34	634.638	470.24
FBtr0083647	140.61	124.593	188.988	328.219	238.173	212.919
FBtr0083643	0	0	0	0	0	0
FBtr0310148	33.7848	6.1177e-6	1.29807e-4	52.4618	1.26622e-4	1.43029
FBtr0310147	73.9564	0.0296841	47.6161	14.1809	0.0205999	29.9507
FBtr0339285	1.41306e-4	25.6783	1.10829e-7	0	27.8211	0
FBtr0300369	16.7081	19.8502	0	16.708	10.1953	0
FBtr0077068	0	0	0	0	0	0
FBtr0346804	1	0	0	0	0	0
FBtr0075979	0	0	0	0	0	0
FBtr0100170	1	1	1	3.00176	0	1.00138
FBtr0339921	0	0	0	0	0	0
FBtr0076476	149.361	48	54.3783	114	50	44.2393
FBtr0074175	596.888	265.407	335.848	946.523	299.872	366.245
FBtr0074174	1.40879e-5	0	0	0	0	0
FBtr0300787	302.112	36.5935	28.1522	142.477	24.1279	11.7551
FBtr0300859	0	0	0	0	0	0
FBtr0310322	0	0	0	0	0	0
FBtr0071094	15231.9	16406.7	20056.2	19809.3	14129.9	20315.5
FBtr0071095	10742.8	16.6168	35.068	11194.6	32.1162	7.20684
FBtr0070396	524	178	182	607	160	155
FBtr0333710	0	0	0	0	0	0
FBtr0075048	0	0	0	0	0	0
FBtr0301267	0	0	0	1	0	0
FBtr0083404	0	0	1	2	0	2
FBtr0345013	0	0	0	0	0.997038	0
FBtr0290142	7	0	0	2	0.00296198	0
FBtr0332186	394.375	220	287.378	491.375	203.359	182.327
FBtr0079759	246.424	0	9.62181	23.0245	9.64128	9.67255
FBtr0332187	13.2011	0	0	6.60054	0	0
FBtr0305614	0	0	0	14.5992	0	0
FBtr0345173	32.0171	0	0	0.64516	0	0
FBtr0305613	0	7	16.0354	26.7777	11.0142	12.0221
FBtr0073537	14	7	5	12	7	6
FBtr0070159	352	192	243	425	179	217
FBtr0077815	1381	718	921	1650	615	740
FBtr0335485	1	1	1	1	0	1
FBtr0079470	0	0	0	0	0	0
FBtr0081472	1833	660	822	2093	727	792
FBtr0091637	0	0	0	0	0	0
FBtr0073720	2357	1041	1253	2767	1084	1155
FBtr0088171	0	0	0	0	0	1
FBtr0085710	0	0	0	0	0	0
FBtr0089948	0	55.4673	1.38063e-8	0	0	8.01804
FBtr0345720	313.798	116.65	212.145	324.171	145.087	103.551
FBtr0114603	0	0	0	0	36.5232	46.5912
FBtr0329952	264.363	121.176	127.855	291.829	110.694	140.363
FBtr0100446	1696	799	1084	1560	668	719
FBtr0073961	47	8	28	36	17	13
FBtr0074998	545	211	335	597	260	228
FBtr0303851	0	0	0	0	0	0
FBtr0077066	58	35	41	74	32	46
FBtr0073033	440	190.945	185.954	571	160.923	178
FBtr0071855	15135.8	12710.7	14332.9	12704.6	10874.3	14992.9
FBtr0343002	13099.2	19.256	41.1053	12550.4	12.7407	16.1195
FBtr0333454	175.074	2.01719	2.0006	80.6518	2.00874	8.08765
FBtr0078369	1104.93	503.983	731.999	1090.35	525.991	615.912
FBtr0343525	259.603	0	9.2457	253.198	8.86867	27.2072
FBtr0074043	407.771	185.777	163.149	317.426	148.169	194.463
FBtr0074042	1179.55	671.223	820.605	1658.38	821.962	689.33
FBtr0343149	0	28.9968	0	11.3407	0	0
FBtr0305338	0	1.57926	0	56.5784	6.01461	6.56552
FBtr0305337	868.497	644.622	862.52	1073.23	777.953	861.285
FBtr0087379	141.891	103.063	131.54	121.82	51.5208	89.9318
FBtr0087378	2083.56	627.362	779.671	2008.72	731.383	874.445
FBtr0087377	446.49	275.644	289.445	670.681	235.818	257.928
FBtr0087376	375.803	107.687	107.184	679.147	162.091	142.673
FBtr0087375	432.259	23.2442	23.1601	211.635	43.1872	39.0224
FBtr0083109	195	130	133	196	111	92
FBtr0304713	16.0006	3.50038	12.6295	0	7.44587	0.169665
FBtr0333929	155.065	71.718	104.133	113.247	52.0259	83.6328
FBtr0333930	73.6323	8.78162	5.23731	56.5388	3.5634	2.77476
FBtr0343145	7.41146e-7	4.3162e-7	61.2129	1.4588	0	6.53912e-7
FBtr0343146	4.73752e-4	0.0174867	1.25746e-8	0	0	0
FBtr0289954	372.936	345.299	247.191	165.217	125.515	233.471
FBtr0289955	467.18	107.684	251.596	680.515	296.637	196.687
FBtr0289956	161.108	0	0	95.8094	14.8478	12.9227
FBtr0079305	0	1	1	0	1	1
FBtr0070550	5	6	3	10	2	1
FBtr0083500	26	15	25	29	5	9
FBtr0082734	0	0	0	0	0	0
FBtr0074427	464.473	73.9182	190.581	477.52	145.642	125.861
FBtr0074428	144.223	91.1968	67.072	176.413	72.3467	168.407
FBtr0339778	0	0	0	0	0	0
FBtr0074425	93.449	153.885	141.347	120.864	103.839	92.732
FBtr0339777	97.8548	0	0	131.203	11.1726	0
FBtr0331363	0.00815467	0	41.2785	73.5579	8.48894	27.1843
FBtr0331364	0	0.00743306	0	0	0	0.00410186
FBtr0084934	151.992	76.9926	31.5886	54.4421	41.5111	27.8116
FBtr0079638	830.699	568.802	698.575	1214.73	438.341	471.434
FBtr0079639	127.107	14.3398	34.3304	65.0803	28.3299	16.9777
FBtr0335186	876.195	198.858	236.094	466.193	231.329	226.588
FBtr0075231	1249	464	546	1126	468	489
FBtr0340208	0	0	5.77962	19.0121	3.42746	2.56866
FBtr0070415	41.1367	13	15.2309	0	9.57254	6.45399
FBtr0333727	15.9823	0	0	0	0	0
FBtr0083335	387.018	155	178	351	112	126
FBtr0082431	775	334	404	862	313	383
FBtr0091901	1.34836	0	0	0	0	0
FBtr0078493	407.106	14.0787	80.5086	202.489	133.896	68.2204
FBtr0078495	532.534	108.167	42.0359	538.748	0	45.5212
FBtr0334746	201.153	167.755	191.721	410.484	190.812	210.531
FBtr0078494	0.0274475	314.388	435.102	0	304.446	417.742
FBtr0334747	5.75021	36.7487	0	0.312825	2.52295e-5	2.75734e-8
FBtr0344983	950.858	49.8622	49.632	863.278	29.847	9.98533
FBtr0078579	5	1	4	8	6	2
FBtr0073347	0	0	0	0	0	0
FBtr0083318	0	0	3	0	0	0
FBtr0306026	9.98887e-4	8.91366e-4	0	0	5.65145e-4	0.00243945
FBtr0306027	0.999001	0.999109	0	0	0.999435	1.99756
FBtr0081340	751	311	350	830	241	326.875
FBtr0088896	3.7598e-8	0	0	50.8384	0	0
FBtr0088895	2672.31	234.085	92.6249	718.188	0	93.9142
FBtr0342613	0	0	0	0	0	0
FBtr0083406	1	0	0	0	0	0
FBtr0333304	40.933	3.16521	3.15974	40.933	15.8121	6.33347
FBtr0071349	214.067	68.8348	93.8403	283.067	97.1879	105.667
FBtr0303105	0	23.199	18.2945	0.988411	1.21353e-6	0
FBtr0334072	0	14.801	0	21.7421	11.4224	8.5789
FBtr0310623	0	0	7.04634	6.07302	3.53687	1.81507
FBtr0072773	29.0873	0	7.43769	0.385263	4.67413e-7	0
FBtr0303104	28.9127	0	2.22145	1.81125	1.04076	0.606027
FBtr0070721	1	1	0	3	1	1
FBtr0346713	581.387	1456.56	1601.85	874.281	315.835	535.572
FBtr0082095	2746.12	874.879	827.772	3035.56	717.134	954.929
FBtr0082097	108.383	0	0	34.8585	17.4838	8.57028e-5
FBtr0082094	0	108.964	150.662	408.63	477.572	780.664
FBtr0082096	0	0	0	4.21591e-5	12.0683	4.16677
FBtr0303039	1489.11	815.01	1138.04	1884.98	1606.5	1012.02
FBtr0082794	0	0	0	0	0	0
FBtr0113480	0	0	0	0	0	0
FBtr0301471	0	0	0	0	0	0
FBtr0301467	0	0	0	0	0	0
FBtr0335238	0	0	0	0	0	0
FBtr0335237	10.2867	7.18356	11.2295	12.0511	4	5.16879
FBtr0301466	0	0	0	0	0	0
FBtr0301470	0	0	0	0	0	0
FBtr0335236	2.13243	0	0	4.26486	0	0
FBtr0301469	0	0	0	0	0	0
FBtr0335235	0	0	0	0	0	0
FBtr0304636	0	0	0	0	0	0
FBtr0086895	416	193	252	586	223	214
FBtr0306076	0	0	0	0	0	0
FBtr0339458	0	0	0	0	0	0
FBtr0071871	1	0	0	0	0	1
FBtr0078370	3	1	0	0	2	0
FBtr0342578	0	0	0	0	0	0
FBtr0080281	0	0	0	0	1	0
FBtr0082474	138.331	74.3717	110.314	242.29	40.0992	44.7908
FBtr0334890	1599.18	1928.38	2105.59	2086.89	1485.84	1754.21
FBtr0347553	34.6864	52.3827	33.3271	174.997	65.2409	83.9978
FBtr0082473	917.802	5.862	5.7717	215.827	5.81597	0
FBtr0086579	1311	585	620	1361	568	555
FBtr0078560	334.555	256.869	144.174	326.641	153.024	162.451
FBtr0331398	245.075	60.3961	214.86	318.94	94.323	108.369
FBtr0331396	24.0053	32.5891	28.6894	49.4583	21.1403	31.9683
FBtr0331397	272.365	43.1463	48.2758	217.96	61.5129	59.2121
FBtr0083694	0	0	1	0	0	0
FBtr0346736	0	0	0	0	0	0
FBtr0074846	670	347	409	651	354	330
FBtr0339564	0	0	0	0	0	0
FBtr0081424	3	4	3	7	3	1
FBtr0345800	0	0	0	0	0	0
FBtr0088963	1	0	0	2	0	0
FBtr0077446	0	0	0	0	0	0
FBtr0301408	0	6.98061	2.78822	10.978	0	5.58972
FBtr0077447	4	0	0.204279	6.8964e-5	1	1.38977
FBtr0077448	0	0.0175231	0.00678916	0.0200318	0	0.0183499
FBtr0301407	0	0.00186971	7.16217e-4	0.00189731	0	0.00216444
FBtr0080137	0	0	0	0	0	0
FBtr0080138	0	0	0	0	0	0
FBtr0342584	0	0	1	0	0	0
FBtr0342583	0	0	0	0	0	0
FBtr0332170	0	40.7223	47.0092	0	20.504	59.2556
FBtr0085631	2137.41	290.352	395.471	1352.67	218.845	241.932
FBtr0344763	16.8709	7.5421	9.72771	30.7567	2.25172	7.85571
FBtr0306587	0	0	0	0	0	3.76533e-8
FBtr0306588	0	0	0	38.3754	0	0
FBtr0085633	953.937	0	21.2879	1173.87	0	30.2228
FBtr0085635	0	24.1656	59.2823	63.813	59.0892	48.5305
FBtr0085632	4828.99	5096.2	6656.44	9173.71	4957.68	5183.58
FBtr0085634	4395.8	1021.02	1264.78	1400.73	1046.63	1465.63
FBtr0110884	0	0	0	0	0	0
FBtr0307115	4.00331	0	0	3.0079	0	3.00078
FBtr0072245	1	1	1	0	0	0
FBtr0339482	0	0	0	0	0	0
FBtr0304945	0	0	0	0	0	0
FBtr0074596	42	23	31	14	12	15
FBtr0076582	21	11	14	8	3	5
FBtr0308603	674.623	324.697	426.04	857.991	453.27	375.068
FBtr0300409	450.036	91.3026	88.96	370.009	55.7301	79.9317
FBtr0337016	408.442	46.0314	17.1039	151.067	5.7271	0
FBtr0083314	412.558	299.969	348.896	501.933	222.273	303
FBtr0090013	0	4.15066e-4	0	0.0150791	0.00768746	4.43048e-4
FBtr0347485	0	0.0809206	0.3863	21.0908	9.98501e-6	0
FBtr0090014	4189.84	1800.03	2249.61	965.6	883.706	1099.26
FBtr0090027	25.8805	29.8983	13.9345	337.317	83.4483	36.333
FBtr0090028	54.5573	14.6242	17.6388	374.851	63.9293	45.3464
